ID,Stagione,Giornata,Data,CASA,TRAS,GC,GT
20212203SPEUDI,2021-22,3,12/09/2021,SPEZIA,UDINESE,0.0,1.0
20212203TORSAL,2021-22,3,12/09/2021,TORINO,SALERNITANA,4.0,0.0
20212204EMPSAM,2021-22,4,19/09/2021,EMPOLI,SAMPDORIA,0.0,3.0
20212204GENFIO,2021-22,4,18/09/2021,GENOA,FIORENTINA,1.0,2.0
20212204INTBOL,2021-22,4,18/09/2021,INTER,BOLOGNA,6.0,1.0
20212204JUVMIL,2021-22,4,19/09/2021,JUVENTUS,MILAN,1.0,1.0
20212204LAZCAG,2021-22,4,19/09/2021,LAZIO,CAGLIARI,2.0,2.0
20212204SALATA,2021-22,4,18/09/2021,SALERNITANA,ATALANTA,0.0,1.0
20212204SASTOR,2021-22,4,17/09/2021,SASSUOLO,TORINO,0.0,1.0
20212204UDINAP,2021-22,4,20/09/2021,UDINESE,NAPOLI,0.0,4.0
20212204VENSPE,2021-22,4,19/09/2021,VENEZIA,SPEZIA,1.0,2.0
20212204VERROM,2021-22,4,19/09/2021,VERONA,ROMA,3.0,2.0
20212205ATASAS,2021-22,5,21/09/2021,ATALANTA,SASSUOLO,2.0,1.0
20212205BOLGEN,2021-22,5,21/09/2021,BOLOGNA,GENOA,2.0,2.0
20212205CAGEMP,2021-22,5,22/09/2021,CAGLIARI,EMPOLI,0.0,2.0
20212205FIOINT,2021-22,5,21/09/2021,FIORENTINA,INTER,1.0,3.0
20212205MILVEN,2021-22,5,22/09/2021,MILAN,VENEZIA,2.0,0.0
20212205ROMUDI,2021-22,5,23/09/2021,ROMA,UDINESE,1.0,0.0
20212205SALVER,2021-22,5,22/09/2021,SALERNITANA,VERONA,2.0,2.0
20212205SAMNAP,2021-22,5,23/09/2021,SAMPDORIA,NAPOLI,0.0,4.0
20212205SPEJUV,2021-22,5,22/09/2021,SPEZIA,JUVENTUS,2.0,3.0
20212205TORLAZ,2021-22,5,23/09/2021,TORINO,LAZIO,1.0,1.0
20212206EMPBOL,2021-22,6,26/09/2021,EMPOLI,BOLOGNA,4.0,2.0
20212206GENVER,2021-22,6,25/09/2021,GENOA,VERONA,3.0,3.0
20212206INTATA,2021-22,6,25/09/2021,INTER,ATALANTA,2.0,2.0
20212206JUVSAM,2021-22,6,26/09/2021,JUVENTUS,SAMPDORIA,3.0,2.0
20212206LAZROM,2021-22,6,26/09/2021,LAZIO,ROMA,3.0,2.0
20212206NAPCAG,2021-22,6,26/09/2021,NAPOLI,CAGLIARI,2.0,0.0
20212206SASSAL,2021-22,6,26/09/2021,SASSUOLO,SALERNITANA,1.0,0.0
20212206SPEMIL,2021-22,6,25/09/2021,SPEZIA,MILAN,1.0,2.0
20212206UDIFIO,2021-22,6,26/09/2021,UDINESE,FIORENTINA,0.0,1.0
20212206VENTOR,2021-22,6,27/09/2021,VENEZIA,TORINO,1.0,1.0
20212207ATAMIL,2021-22,7,03/10/2021,ATALANTA,MILAN,2.0,3.0
20212207BOLLAZ,2021-22,7,03/10/2021,BOLOGNA,LAZIO,3.0,0.0
20212207CAGVEN,2021-22,7,01/10/2021,CAGLIARI,VENEZIA,1.0,1.0
20212207FIONAP,2021-22,7,03/10/2021,FIORENTINA,NAPOLI,1.0,2.0
20212207ROMEMP,2021-22,7,03/10/2021,ROMA,EMPOLI,2.0,0.0
20212207SALGEN,2021-22,7,02/10/2021,SALERNITANA,GENOA,1.0,0.0
20212207SAMUDI,2021-22,7,03/10/2021,SAMPDORIA,UDINESE,3.0,3.0
20212207SASINT,2021-22,7,02/10/2021,SASSUOLO,INTER,1.0,2.0
20212207TORJUV,2021-22,7,02/10/2021,TORINO,JUVENTUS,0.0,1.0
20212207VERSPE,2021-22,7,03/10/2021,VERONA,SPEZIA,4.0,0.0
20212208CAGSAM,2021-22,8,17/10/2021,CAGLIARI,SAMPDORIA,3.0,1.0
20212208EMPATA,2021-22,8,17/10/2021,EMPOLI,ATALANTA,1.0,4.0
20212208GENSAS,2021-22,8,17/10/2021,GENOA,SASSUOLO,2.0,2.0
20212208JUVROM,2021-22,8,17/10/2021,JUVENTUS,ROMA,1.0,0.0
20212208LAZINT,2021-22,8,16/10/2021,LAZIO,INTER,3.0,1.0
20212208MILVER,2021-22,8,16/10/2021,MILAN,VERONA,3.0,2.0
20212208NAPTOR,2021-22,8,17/10/2021,NAPOLI,TORINO,1.0,0.0
20212208SPESAL,2021-22,8,16/10/2021,SPEZIA,SALERNITANA,2.0,1.0
20212208UDIBOL,2021-22,8,17/10/2021,UDINESE,BOLOGNA,1.0,1.0
20212208VENFIO,2021-22,8,18/10/2021,VENEZIA,FIORENTINA,1.0,0.0
20212209ATAUDI,2021-22,9,24/10/2021,ATALANTA,UDINESE,1.0,1.0
20212209BOLMIL,2021-22,9,23/10/2021,BOLOGNA,MILAN,2.0,4.0
20212209FIOCAG,2021-22,9,24/10/2021,FIORENTINA,CAGLIARI,3.0,0.0
20212209INTJUV,2021-22,9,24/10/2021,INTER,JUVENTUS,1.0,1.0
20212209ROMNAP,2021-22,9,24/10/2021,ROMA,NAPOLI,0.0,0.0
20212209SALEMP,2021-22,9,23/10/2021,SALERNITANA,EMPOLI,2.0,4.0
20212209SAMSPE,2021-22,9,22/10/2021,SAMPDORIA,SPEZIA,2.0,1.0
20212209SASVEN,2021-22,9,23/10/2021,SASSUOLO,VENEZIA,3.0,1.0
20212209TORGEN,2021-22,9,22/10/2021,TORINO,GENOA,3.0,2.0
20212209VERLAZ,2021-22,9,24/10/2021,VERONA,LAZIO,4.0,1.0
20212210CAGROM,2021-22,10,27/10/2021,CAGLIARI,ROMA,1.0,2.0
20212210EMPINT,2021-22,10,27/10/2021,EMPOLI,INTER,0.0,2.0
20212210JUVSAS,2021-22,10,27/10/2021,JUVENTUS,SASSUOLO,1.0,2.0
20212210LAZFIO,2021-22,10,27/10/2021,LAZIO,FIORENTINA,1.0,0.0
20212210MILTOR,2021-22,10,26/10/2021,MILAN,TORINO,1.0,0.0
20212210NAPBOL,2021-22,10,28/10/2021,NAPOLI,BOLOGNA,3.0,0.0
20212210SAMATA,2021-22,10,27/10/2021,SAMPDORIA,ATALANTA,1.0,3.0
20212210SPEGEN,2021-22,10,26/10/2021,SPEZIA,GENOA,1.0,1.0
20212210UDIVER,2021-22,10,27/10/2021,UDINESE,VERONA,1.0,1.0
20212210VENSAL,2021-22,10,26/10/2021,VENEZIA,SALERNITANA,1.0,2.0
20212211ATALAZ,2021-22,11,30/10/2021,ATALANTA,LAZIO,2.0,2.0
20212211BOLCAG,2021-22,11,01/11/2021,BOLOGNA,CAGLIARI,2.0,0.0
20212211FIOSPE,2021-22,11,31/10/2021,FIORENTINA,SPEZIA,3.0,0.0
20212211GENVEN,2021-22,11,31/10/2021,GENOA,VENEZIA,0.0,0.0
20212211INTUDI,2021-22,11,31/10/2021,INTER,UDINESE,2.0,0.0
20212211ROMMIL,2021-22,11,31/10/2021,ROMA,MILAN,1.0,2.0
20212211SALNAP,2021-22,11,31/10/2021,SALERNITANA,NAPOLI,0.0,1.0
20212211SASEMP,2021-22,11,31/10/2021,SASSUOLO,EMPOLI,1.0,2.0
20212211TORSAM,2021-22,11,30/10/2021,TORINO,SAMPDORIA,3.0,0.0
20212211VERJUV,2021-22,11,30/10/2021,VERONA,JUVENTUS,2.0,1.0
20212212CAGATA,2021-22,12,06/11/2021,CAGLIARI,ATALANTA,1.0,2.0
20212212EMPGEN,2021-22,12,05/11/2021,EMPOLI,GENOA,2.0,2.0
20212212JUVFIO,2021-22,12,06/11/2021,JUVENTUS,FIORENTINA,1.0,0.0
20212212LAZSAL,2021-22,12,07/11/2021,LAZIO,SALERNITANA,3.0,0.0
20212212MILINT,2021-22,12,07/11/2021,MILAN,INTER,1.0,1.0
20212212NAPVER,2021-22,12,07/11/2021,NAPOLI,VERONA,1.0,1.0
20212212SAMBOL,2021-22,12,07/11/2021,SAMPDORIA,BOLOGNA,1.0,2.0
20212212SPETOR,2021-22,12,06/11/2021,SPEZIA,TORINO,1.0,0.0
20212212UDISAS,2021-22,12,07/11/2021,UDINESE,SASSUOLO,3.0,2.0
20212212VENROM,2021-22,12,07/11/2021,VENEZIA,ROMA,3.0,2.0
20212213ATASPE,2021-22,13,20/11/2021,ATALANTA,SPEZIA,5.0,2.0
20212213BOLVEN,2021-22,13,21/11/2021,BOLOGNA,VENEZIA,0.0,1.0
20212213FIOMIL,2021-22,13,20/11/2021,FIORENTINA,MILAN,4.0,3.0
20212213GENROM,2021-22,13,21/11/2021,GENOA,ROMA,0.0,2.0
20212213INTNAP,2021-22,13,21/11/2021,INTER,NAPOLI,3.0,2.0
20212213LAZJUV,2021-22,13,20/11/2021,LAZIO,JUVENTUS,0.0,2.0
20212213SALSAM,2021-22,13,21/11/2021,SALERNITANA,SAMPDORIA,0.0,2.0
20212213SASCAG,2021-22,13,21/11/2021,SASSUOLO,CAGLIARI,2.0,2.0
20212213TORUDI,2021-22,13,22/11/2021,TORINO,UDINESE,2.0,1.0
20212213VEREMP,2021-22,13,22/11/2021,VERONA,EMPOLI,2.0,1.0
20212214CAGSAL,2021-22,14,26/11/2021,CAGLIARI,SALERNITANA,1.0,1.0
20212214EMPFIO,2021-22,14,27/11/2021,EMPOLI,FIORENTINA,2.0,1.0
20212214JUVATA,2021-22,14,27/11/2021,JUVENTUS,ATALANTA,0.0,1.0
20212214MILSAS,2021-22,14,28/11/2021,MILAN,SASSUOLO,1.0,3.0
20212214NAPLAZ,2021-22,14,28/11/2021,NAPOLI,LAZIO,4.0,0.0
20212214ROMTOR,2021-22,14,28/11/2021,ROMA,TORINO,1.0,0.0
20212214SAMVER,2021-22,14,27/11/2021,SAMPDORIA,VERONA,3.0,1.0
20212214SPEBOL,2021-22,14,28/11/2021,SPEZIA,BOLOGNA,0.0,1.0
20212214UDIGEN,2021-22,14,28/11/2021,UDINESE,GENOA,0.0,0.0
20212214VENINT,2021-22,14,27/11/2021,VENEZIA,INTER,0.0,2.0
20212215ATAVEN,2021-22,15,30/11/2021,ATALANTA,VENEZIA,4.0,0.0
20212215BOLROM,2021-22,15,01/12/2021,BOLOGNA,ROMA,1.0,0.0
20212215FIOSAM,2021-22,15,30/11/2021,FIORENTINA,SAMPDORIA,3.0,1.0
20212215GENMIL,2021-22,15,01/12/2021,GENOA,MILAN,0.0,3.0
20212215INTSPE,2021-22,15,01/12/2021,INTER,SPEZIA,2.0,0.0
20212215LAZUDI,2021-22,15,02/12/2021,LAZIO,UDINESE,4.0,4.0
20212215SALJUV,2021-22,15,30/11/2021,SALERNITANA,JUVENTUS,0.0,2.0
20212215SASNAP,2021-22,15,01/12/2021,SASSUOLO,NAPOLI,2.0,2.0
20212215TOREMP,2021-22,15,02/12/2021,TORINO,EMPOLI,2.0,2.0
20212215VERCAG,2021-22,15,30/11/2021,VERONA,CAGLIARI,0.0,0.0
20212216BOLFIO,2021-22,16,05/12/2021,BOLOGNA,FIORENTINA,2.0,3.0
20212216CAGTOR,2021-22,16,06/12/2021,CAGLIARI,TORINO,1.0,1.0
20212216EMPUDI,2021-22,16,06/12/2021,EMPOLI,UDINESE,3.0,1.0
20212216JUVGEN,2021-22,16,05/12/2021,JUVENTUS,GENOA,2.0,0.0
20212216MILSAL,2021-22,16,04/12/2021,MILAN,SALERNITANA,2.0,0.0
20212216NAPATA,2021-22,16,04/12/2021,NAPOLI,ATALANTA,2.0,3.0
20212216ROMINT,2021-22,16,04/12/2021,ROMA,INTER,0.0,3.0
20212216SAMLAZ,2021-22,16,05/12/2021,SAMPDORIA,LAZIO,1.0,3.0
20212216SPESAS,2021-22,16,05/12/2021,SPEZIA,SASSUOLO,2.0,2.0
20212216VENVER,2021-22,16,05/12/2021,VENEZIA,VERONA,3.0,4.0
20212217FIOSAL,2021-22,17,11/12/2021,FIORENTINA,SALERNITANA,4.0,0.0
20212217GENSAM,2021-22,17,10/12/2021,GENOA,SAMPDORIA,1.0,3.0
20212217INTCAG,2021-22,17,12/12/2021,INTER,CAGLIARI,4.0,0.0
20212217NAPEMP,2021-22,17,12/12/2021,NAPOLI,EMPOLI,0.0,1.0
20212217ROMSPE,2021-22,17,13/12/2021,ROMA,SPEZIA,2.0,0.0
20212217SASLAZ,2021-22,17,12/12/2021,SASSUOLO,LAZIO,2.0,1.0
20212217TORBOL,2021-22,17,12/12/2021,TORINO,BOLOGNA,2.0,1.0
20212217UDIMIL,2021-22,17,11/12/2021,UDINESE,MILAN,1.0,1.0
20212217VENJUV,2021-22,17,11/12/2021,VENEZIA,JUVENTUS,1.0,1.0
20212217VERATA,2021-22,17,12/12/2021,VERONA,ATALANTA,1.0,2.0
20212218ATAROM,2021-22,18,18/12/2021,ATALANTA,ROMA,1.0,4.0
20212218BOLJUV,2021-22,18,18/12/2021,BOLOGNA,JUVENTUS,0.0,2.0
20212218CAGUDI,2021-22,18,18/12/2021,CAGLIARI,UDINESE,0.0,4.0
20212218FIOSAS,2021-22,18,19/12/2021,FIORENTINA,SASSUOLO,2.0,2.0
20212218LAZGEN,2021-22,18,17/12/2021,LAZIO,GENOA,3.0,1.0
20212218MILNAP,2021-22,18,19/12/2021,MILAN,NAPOLI,0.0,1.0
20212218SALINT,2021-22,18,17/12/2021,SALERNITANA,INTER,0.0,5.0
20212218SAMVEN,2021-22,18,19/12/2021,SAMPDORIA,VENEZIA,1.0,1.0
20212218SPEEMP,2021-22,18,19/12/2021,SPEZIA,EMPOLI,1.0,1.0
20212218TORVER,2021-22,18,19/12/2021,TORINO,VERONA,1.0,0.0
20212219EMPMIL,2021-22,19,22/12/2021,EMPOLI,MILAN,2.0,4.0
20212219GENATA,2021-22,19,21/12/2021,GENOA,ATALANTA,0.0,0.0
20212219INTTOR,2021-22,19,22/12/2021,INTER,TORINO,1.0,0.0
20212219JUVCAG,2021-22,19,21/12/2021,JUVENTUS,CAGLIARI,2.0,0.0
20212219NAPSPE,2021-22,19,22/12/2021,NAPOLI,SPEZIA,0.0,1.0
20212219ROMSAM,2021-22,19,22/12/2021,ROMA,SAMPDORIA,1.0,1.0
20212219SASBOL,2021-22,19,22/12/2021,SASSUOLO,BOLOGNA,0.0,3.0
20212219UDISAL,2021-22,19,20/12/2021,UDINESE,SALERNITANA,0.0,1.0
20212219VENLAZ,2021-22,19,22/12/2021,VENEZIA,LAZIO,1.0,3.0
20212219VERFIO,2021-22,19,22/12/2021,VERONA,FIORENTINA,1.0,1.0
20212220ATATOR,2021-22,20,27/04/2022,ATALANTA,TORINO,4.0,4.0
20212220BOLINT,2021-22,20,27/04/2022,BOLOGNA,INTER,2.0,1.0
20212220FIOUDI,2021-22,20,27/04/2022,FIORENTINA,UDINESE,0.0,4.0
20212220JUVNAP,2021-22,20,06/01/2022,JUVENTUS,NAPOLI,1.0,1.0
20212220LAZEMP,2021-22,20,06/01/2022,LAZIO,EMPOLI,3.0,3.0
20212220MILROM,2021-22,20,06/01/2022,MILAN,ROMA,3.0,1.0
20212220SALVEN,2021-22,20,05/05/2022,SALERNITANA,VENEZIA,2.0,1.0
20212220SAMCAG,2021-22,20,06/01/2022,SAMPDORIA,CAGLIARI,1.0,2.0
20212220SASGEN,2021-22,20,06/01/2022,SASSUOLO,GENOA,1.0,1.0
20212220SPEVER,2021-22,20,06/01/2022,SPEZIA,VERONA,1.0,2.0
20212221CAGBOL,2021-22,21,11/01/2022,CAGLIARI,BOLOGNA,2.0,1.0
20212221EMPSAS,2021-22,21,09/01/2022,EMPOLI,SASSUOLO,1.0,5.0
20212221GENSPE,2021-22,21,09/01/2022,GENOA,SPEZIA,0.0,1.0
20212221INTLAZ,2021-22,21,09/01/2022,INTER,LAZIO,2.0,1.0
20212221NAPSAM,2021-22,21,09/01/2022,NAPOLI,SAMPDORIA,1.0,0.0
20212221ROMJUV,2021-22,21,09/01/2022,ROMA,JUVENTUS,3.0,4.0
20212221TORFIO,2021-22,21,10/01/2022,TORINO,FIORENTINA,4.0,0.0
20212221UDIATA,2021-22,21,09/01/2022,UDINESE,ATALANTA,2.0,6.0
20212221VENMIL,2021-22,21,09/01/2022,VENEZIA,MILAN,0.0,3.0
20212221VERSAL,2021-22,21,09/01/2022,VERONA,SALERNITANA,1.0,2.0
20212222ATAINT,2021-22,22,16/01/2022,ATALANTA,INTER,0.0,0.0
20212222BOLNAP,2021-22,22,17/01/2022,BOLOGNA,NAPOLI,0.0,2.0
20212222FIOGEN,2021-22,22,17/01/2022,FIORENTINA,GENOA,6.0,0.0
20212222JUVUDI,2021-22,22,15/01/2022,JUVENTUS,UDINESE,2.0,0.0
20212222MILSPE,2021-22,22,17/01/2022,MILAN,SPEZIA,1.0,2.0
20212222ROMCAG,2021-22,22,16/01/2022,ROMA,CAGLIARI,1.0,0.0
20212222SALLAZ,2021-22,22,15/01/2022,SALERNITANA,LAZIO,0.0,3.0
20212222SAMTOR,2021-22,22,15/01/2022,SAMPDORIA,TORINO,1.0,2.0
20212222SASVER,2021-22,22,16/01/2022,SASSUOLO,VERONA,2.0,4.0
20212222VENEMP,2021-22,22,16/01/2022,VENEZIA,EMPOLI,1.0,1.0
20212223CAGFIO,2021-22,23,23/01/2022,CAGLIARI,FIORENTINA,1.0,1.0
20212223EMPROM,2021-22,23,23/01/2022,EMPOLI,ROMA,2.0,4.0
20212223GENUDI,2021-22,23,22/01/2022,GENOA,UDINESE,0.0,0.0
20212223INTVEN,2021-22,23,22/01/2022,INTER,VENEZIA,2.0,1.0
20212223LAZATA,2021-22,23,22/01/2022,LAZIO,ATALANTA,0.0,0.0
20212223MILJUV,2021-22,23,23/01/2022,MILAN,JUVENTUS,0.0,0.0
20212223NAPSAL,2021-22,23,23/01/2022,NAPOLI,SALERNITANA,4.0,1.0
20212223SPESAM,2021-22,23,23/01/2022,SPEZIA,SAMPDORIA,1.0,0.0
20212223TORSAS,2021-22,23,23/01/2022,TORINO,SASSUOLO,1.0,1.0
20212223VERBOL,2021-22,23,21/01/2022,VERONA,BOLOGNA,2.0,1.0
20212224ATACAG,2021-22,24,06/02/2022,ATALANTA,CAGLIARI,1.0,2.0
20212224BOLEMP,2021-22,24,06/02/2022,BOLOGNA,EMPOLI,0.0,0.0
20212224FIOLAZ,2021-22,24,05/02/2022,FIORENTINA,LAZIO,0.0,3.0
20212224INTMIL,2021-22,24,05/02/2022,INTER,MILAN,1.0,2.0
20212224JUVVER,2021-22,24,06/02/2022,JUVENTUS,VERONA,2.0,0.0
20212224ROMGEN,2021-22,24,05/02/2022,ROMA,GENOA,0.0,0.0
20212224SALSPE,2021-22,24,07/02/2022,SALERNITANA,SPEZIA,2.0,2.0
20212224SAMSAS,2021-22,24,06/02/2022,SAMPDORIA,SASSUOLO,4.0,0.0
20212224UDITOR,2021-22,24,06/02/2022,UDINESE,TORINO,2.0,0.0
20212224VENNAP,2021-22,24,06/02/2022,VENEZIA,NAPOLI,0.0,2.0
20212225ATAJUV,2021-22,25,13/02/2022,ATALANTA,JUVENTUS,1.0,1.0
20212225EMPCAG,2021-22,25,13/02/2022,EMPOLI,CAGLIARI,1.0,1.0
20212225GENSAL,2021-22,25,13/02/2022,GENOA,SALERNITANA,1.0,1.0
20212225LAZBOL,2021-22,25,12/02/2022,LAZIO,BOLOGNA,3.0,0.0
20212225MILSAM,2021-22,25,13/02/2022,MILAN,SAMPDORIA,1.0,0.0
20212225NAPINT,2021-22,25,12/02/2022,NAPOLI,INTER,1.0,1.0
20212225SASROM,2021-22,25,13/02/2022,SASSUOLO,ROMA,2.0,2.0
20212225SPEFIO,2021-22,25,14/02/2022,SPEZIA,FIORENTINA,1.0,2.0
20212225TORVEN,2021-22,25,12/02/2022,TORINO,VENEZIA,1.0,2.0
20212225VERUDI,2021-22,25,13/02/2022,VERONA,UDINESE,4.0,0.0
20212226BOLSPE,2021-22,26,21/02/2022,BOLOGNA,SPEZIA,2.0,1.0
20212226CAGNAP,2021-22,26,21/02/2022,CAGLIARI,NAPOLI,1.0,1.0
20212226FIOATA,2021-22,26,20/02/2022,FIORENTINA,ATALANTA,1.0,0.0
20212226INTSAS,2021-22,26,20/02/2022,INTER,SASSUOLO,0.0,2.0
20212226JUVTOR,2021-22,26,18/02/2022,JUVENTUS,TORINO,1.0,1.0
20212226ROMVER,2021-22,26,19/02/2022,ROMA,VERONA,2.0,2.0
20212226SALMIL,2021-22,26,19/02/2022,SALERNITANA,MILAN,2.0,2.0
20212226SAMEMP,2021-22,26,19/02/2022,SAMPDORIA,EMPOLI,2.0,0.0
20212226UDILAZ,2021-22,26,20/02/2022,UDINESE,LAZIO,1.0,1.0
20212226VENGEN,2021-22,26,20/02/2022,VENEZIA,GENOA,1.0,1.0
20212227ATASAM,2021-22,27,28/02/2022,ATALANTA,SAMPDORIA,4.0,0.0
20212227EMPJUV,2021-22,27,26/02/2022,EMPOLI,JUVENTUS,2.0,3.0
20212227GENINT,2021-22,27,25/02/2022,GENOA,INTER,0.0,0.0
20212227LAZNAP,2021-22,27,27/02/2022,LAZIO,NAPOLI,1.0,2.0
20212227MILUDI,2021-22,27,25/02/2022,MILAN,UDINESE,1.0,1.0
20212227SALBOL,2021-22,27,26/02/2022,SALERNITANA,BOLOGNA,1.0,1.0
20212227SASFIO,2021-22,27,26/02/2022,SASSUOLO,FIORENTINA,2.0,1.0
20212227SPEROM,2021-22,27,27/02/2022,SPEZIA,ROMA,0.0,1.0
20212227TORCAG,2021-22,27,27/02/2022,TORINO,CAGLIARI,1.0,2.0
20212227VERVEN,2021-22,27,27/02/2022,VERONA,VENEZIA,3.0,1.0
20212228BOLTOR,2021-22,28,06/03/2022,BOLOGNA,TORINO,0.0,0.0
20212228CAGLAZ,2021-22,28,05/03/2022,CAGLIARI,LAZIO,0.0,3.0
20212228FIOVER,2021-22,28,06/03/2022,FIORENTINA,VERONA,1.0,1.0
20212228GENEMP,2021-22,28,06/03/2022,GENOA,EMPOLI,0.0,0.0
20212228INTSAL,2021-22,28,04/03/2022,INTER,SALERNITANA,5.0,0.0
20212228JUVSPE,2021-22,28,06/03/2022,JUVENTUS,SPEZIA,1.0,0.0
20212228NAPMIL,2021-22,28,06/03/2022,NAPOLI,MILAN,0.0,1.0
20212228ROMATA,2021-22,28,05/03/2022,ROMA,ATALANTA,1.0,0.0
20212228UDISAM,2021-22,28,05/03/2022,UDINESE,SAMPDORIA,2.0,1.0
20212228VENSAS,2021-22,28,06/03/2022,VENEZIA,SASSUOLO,1.0,4.0
20212229ATAGEN,2021-22,29,13/03/2022,ATALANTA,GENOA,0.0,0.0
20212229FIOBOL,2021-22,29,13/03/2022,FIORENTINA,BOLOGNA,1.0,0.0
20212229LAZVEN,2021-22,29,14/03/2022,LAZIO,VENEZIA,1.0,0.0
20212229MILEMP,2021-22,29,12/03/2022,MILAN,EMPOLI,1.0,0.0
20212229SALSAS,2021-22,29,12/03/2022,SALERNITANA,SASSUOLO,2.0,2.0
20212229SAMJUV,2021-22,29,12/03/2022,SAMPDORIA,JUVENTUS,1.0,3.0
20212229SPECAG,2021-22,29,12/03/2022,SPEZIA,CAGLIARI,2.0,0.0
20212229TORINT,2021-22,29,13/03/2022,TORINO,INTER,1.0,1.0
20212229UDIROM,2021-22,29,13/03/2022,UDINESE,ROMA,1.0,1.0
20212229VERNAP,2021-22,29,13/03/2022,VERONA,NAPOLI,1.0,2.0
20212230BOLATA,2021-22,30,20/03/2022,BOLOGNA,ATALANTA,0.0,1.0
20212230CAGMIL,2021-22,30,19/03/2022,CAGLIARI,MILAN,0.0,1.0
20212230EMPVER,2021-22,30,20/03/2022,EMPOLI,VERONA,1.0,1.0
20212230GENTOR,2021-22,30,18/03/2022,GENOA,TORINO,1.0,0.0
20212230INTFIO,2021-22,30,19/03/2022,INTER,FIORENTINA,1.0,1.0
20212230JUVSAL,2021-22,30,20/03/2022,JUVENTUS,SALERNITANA,2.0,0.0
20212230NAPUDI,2021-22,30,19/03/2022,NAPOLI,UDINESE,2.0,1.0
20212230ROMLAZ,2021-22,30,20/03/2022,ROMA,LAZIO,3.0,0.0
20212230SASSPE,2021-22,30,18/03/2022,SASSUOLO,SPEZIA,4.0,1.0
20212230VENSAM,2021-22,30,20/03/2022,VENEZIA,SAMPDORIA,0.0,2.0
20212231ATANAP,2021-22,31,03/04/2022,ATALANTA,NAPOLI,1.0,3.0
20212231FIOEMP,2021-22,31,03/04/2022,FIORENTINA,EMPOLI,1.0,0.0
20212231JUVINT,2021-22,31,03/04/2022,JUVENTUS,INTER,0.0,1.0
20212231LAZSAS,2021-22,31,02/04/2022,LAZIO,SASSUOLO,2.0,1.0
20212231MILBOL,2021-22,31,04/04/2022,MILAN,BOLOGNA,0.0,0.0
20212231SALTOR,2021-22,31,02/04/2022,SALERNITANA,TORINO,0.0,1.0
20212231SAMROM,2021-22,31,03/04/2022,SAMPDORIA,ROMA,0.0,1.0
20212231SPEVEN,2021-22,31,02/04/2022,SPEZIA,VENEZIA,1.0,0.0
20212231UDICAG,2021-22,31,03/04/2022,UDINESE,CAGLIARI,5.0,1.0
20212231VERGEN,2021-22,31,04/04/2022,VERONA,GENOA,1.0,0.0
20212232BOLSAM,2021-22,32,11/04/2022,BOLOGNA,SAMPDORIA,2.0,0.0
20212232CAGJUV,2021-22,32,09/04/2022,CAGLIARI,JUVENTUS,1.0,2.0
20212232EMPSPE,2021-22,32,09/04/2022,EMPOLI,SPEZIA,0.0,0.0
20212232GENLAZ,2021-22,32,10/04/2022,GENOA,LAZIO,1.0,4.0
20212232INTVER,2021-22,32,09/04/2022,INTER,VERONA,2.0,0.0
20212232NAPFIO,2021-22,32,10/04/2022,NAPOLI,FIORENTINA,2.0,3.0
20212232ROMSAL,2021-22,32,10/04/2022,ROMA,SALERNITANA,2.0,1.0
20212232SASATA,2021-22,32,10/04/2022,SASSUOLO,ATALANTA,2.0,1.0
20212232TORMIL,2021-22,32,10/04/2022,TORINO,MILAN,0.0,0.0
20212232VENUDI,2021-22,32,10/04/2022,VENEZIA,UDINESE,1.0,2.0
20212233ATAVER,2021-22,33,18/04/2022,ATALANTA,VERONA,1.0,2.0
20212233CAGSAS,2021-22,33,16/04/2022,CAGLIARI,SASSUOLO,1.0,0.0
20212233FIOVEN,2021-22,33,16/04/2022,FIORENTINA,VENEZIA,1.0,0.0
20212233JUVBOL,2021-22,33,16/04/2022,JUVENTUS,BOLOGNA,1.0,1.0
20212233LAZTOR,2021-22,33,16/04/2022,LAZIO,TORINO,1.0,1.0
20212233MILGEN,2021-22,33,15/04/2022,MILAN,GENOA,2.0,0.0
20212233NAPROM,2021-22,33,18/04/2022,NAPOLI,ROMA,1.0,1.0
20212233SAMSAL,2021-22,33,16/04/2022,SAMPDORIA,SALERNITANA,1.0,2.0
20212233SPEINT,2021-22,33,15/04/2022,SPEZIA,INTER,1.0,3.0
20212233UDIEMP,2021-22,33,16/04/2022,UDINESE,EMPOLI,4.0,1.0
20212234BOLUDI,2021-22,34,24/04/2022,BOLOGNA,UDINESE,2.0,2.0
20212234EMPNAP,2021-22,34,24/04/2022,EMPOLI,NAPOLI,3.0,2.0
20212234GENCAG,2021-22,34,24/04/2022,GENOA,CAGLIARI,1.0,0.0
20212234INTROM,2021-22,34,23/04/2022,INTER,ROMA,3.0,1.0
20212234LAZMIL,2021-22,34,24/04/2022,LAZIO,MILAN,1.0,2.0
20212234SALFIO,2021-22,34,24/04/2022,SALERNITANA,FIORENTINA,2.0,1.0
20212234SASJUV,2021-22,34,25/04/2022,SASSUOLO,JUVENTUS,1.0,2.0
20212234TORSPE,2021-22,34,23/04/2022,TORINO,SPEZIA,2.0,1.0
20212234VENATA,2021-22,34,23/04/2022,VENEZIA,ATALANTA,1.0,3.0
20212234VERSAM,2021-22,34,23/04/2022,VERONA,SAMPDORIA,1.0,1.0
